rank,year,chart,artist,featured_artist,title,track_title,line,lyric
83,2017,Hot Country Songs,Tim McGraw,NA,How I'll Always Be,How I’ll Always Be,22,That feeling that you get that first time she lets ya kiss her
83,2017,Hot Country Songs,Tim McGraw,NA,How I'll Always Be,How I’ll Always Be,23,Rusty roofs that rattle when the rain is fallin' down
83,2017,Hot Country Songs,Tim McGraw,NA,How I'll Always Be,How I’ll Always Be,24,"Handshake deals, fresh-cut hay fields, and hometowns"
83,2017,Hot Country Songs,Tim McGraw,NA,How I'll Always Be,How I’ll Always Be,25,I'll always be a fan of ol' stray dogs and guitars playin'
83,2017,Hot Country Songs,Tim McGraw,NA,How I'll Always Be,How I’ll Always Be,26,"One room churches, back road walks and front porch swingin'"
83,2017,Hot Country Songs,Tim McGraw,NA,How I'll Always Be,How I’ll Always Be,27,"Sunset skies, bonfire nights, I love the simple things"
83,2017,Hot Country Songs,Tim McGraw,NA,How I'll Always Be,How I’ll Always Be,28,That's how I'll always be
83,2017,Hot Country Songs,Tim McGraw,NA,How I'll Always Be,How I’ll Always Be,29,That's how I'll always be
83,2017,Hot Country Songs,Tim McGraw,NA,How I'll Always Be,How I’ll Always Be,30,That's how I'll always be
83,2017,Hot Country Songs,Tim McGraw,NA,How I'll Always Be,How I’ll Always Be,31,That's how I'll always be
84,2017,Hot Country Songs,Aaron Watson,NA,Outta Style,Outta Style,1,If a melody is like a memory
84,2017,Hot Country Songs,Aaron Watson,NA,Outta Style,Outta Style,2,You're a long hot summer night symphony
84,2017,Hot Country Songs,Aaron Watson,NA,Outta Style,Outta Style,3,Blaring on the speakers of my Monte Carlo
84,2017,Hot Country Songs,Aaron Watson,NA,Outta Style,Outta Style,4,Down FM 109 on my FM Radio
84,2017,Hot Country Songs,Aaron Watson,NA,Outta Style,Outta Style,5,We could take it slow
84,2017,Hot Country Songs,Aaron Watson,NA,Outta Style,Outta Style,6,Put it on cruise control
84,2017,Hot Country Songs,Aaron Watson,NA,Outta Style,Outta Style,7,You know it's been a while
84,2017,Hot Country Songs,Aaron Watson,NA,Outta Style,Outta Style,8,We're never going outta style
84,2017,Hot Country Songs,Aaron Watson,NA,Outta Style,Outta Style,9,I was thinking... while the sun is sinking... low we could go all night
84,2017,Hot Country Songs,Aaron Watson,NA,Outta Style,Outta Style,10,"Never going outta style in my Chevy, parking at the levy"
84,2017,Hot Country Songs,Aaron Watson,NA,Outta Style,Outta Style,11,Getting hot and heavy after all this time
84,2017,Hot Country Songs,Aaron Watson,NA,Outta Style,Outta Style,12,The trends will come and go
84,2017,Hot Country Songs,Aaron Watson,NA,Outta Style,Outta Style,13,The winds of change will blow
84,2017,Hot Country Songs,Aaron Watson,NA,Outta Style,Outta Style,14,The way we love is never going outta style singing
84,2017,Hot Country Songs,Aaron Watson,NA,Outta Style,Outta Style,15,"Singing ""Rebel Rebel"" at the top of our lungs"
84,2017,Hot Country Songs,Aaron Watson,NA,Outta Style,Outta Style,16,Out of town windows down playing those dashboard drums
84,2017,Hot Country Songs,Aaron Watson,NA,Outta Style,Outta Style,17,Everybody said you'd never make it too far
84,2017,Hot Country Songs,Aaron Watson,NA,Outta Style,Outta Style,18,With some poor boy playing on some pawn shop guitar
84,2017,Hot Country Songs,Aaron Watson,NA,Outta Style,Outta Style,19,You know my crazy dreams
84,2017,Hot Country Songs,Aaron Watson,NA,Outta Style,Outta Style,20,Were busting at the seams
84,2017,Hot Country Songs,Aaron Watson,NA,Outta Style,Outta Style,21,Just like these old boots and jeans
84,2017,Hot Country Songs,Aaron Watson,NA,Outta Style,Outta Style,22,We're never going outta style
84,2017,Hot Country Songs,Aaron Watson,NA,Outta Style,Outta Style,23,I was thinking... while the sun is sinking... low we could go all night
84,2017,Hot Country Songs,Aaron Watson,NA,Outta Style,Outta Style,24,"Never going outta style in my Chevy, parking at the levy"
84,2017,Hot Country Songs,Aaron Watson,NA,Outta Style,Outta Style,25,Getting hot and heavy after all this time
84,2017,Hot Country Songs,Aaron Watson,NA,Outta Style,Outta Style,26,The trends will come and go
84,2017,Hot Country Songs,Aaron Watson,NA,Outta Style,Outta Style,27,The winds of change will blow
84,2017,Hot Country Songs,Aaron Watson,NA,Outta Style,Outta Style,28,"The way we love is never going, never going outta style"
84,2017,Hot Country Songs,Aaron Watson,NA,Outta Style,Outta Style,29,We're never going outta style
84,2017,Hot Country Songs,Aaron Watson,NA,Outta Style,Outta Style,30,I'll pop my collar do my best James Dean
84,2017,Hot Country Songs,Aaron Watson,NA,Outta Style,Outta Style,31,We'll hit the road like a Steve McQueen movie scene
84,2017,Hot Country Songs,Aaron Watson,NA,Outta Style,Outta Style,32,Show me your million dollar Marilyn smile
84,2017,Hot Country Songs,Aaron Watson,NA,Outta Style,Outta Style,33,And I'll show you a love love love
84,2017,Hot Country Songs,Aaron Watson,NA,Outta Style,Outta Style,34,That's never going outta style
84,2017,Hot Country Songs,Aaron Watson,NA,Outta Style,Outta Style,35,I was thinking... while the sun is sinking... low we could go all night
84,2017,Hot Country Songs,Aaron Watson,NA,Outta Style,Outta Style,36,"Never going outta style in my Chevy, parking at the levy"
84,2017,Hot Country Songs,Aaron Watson,NA,Outta Style,Outta Style,37,Getting hot and heavy after all this time
84,2017,Hot Country Songs,Aaron Watson,NA,Outta Style,Outta Style,38,The trends will come and go
84,2017,Hot Country Songs,Aaron Watson,NA,Outta Style,Outta Style,39,The winds of change will blow
84,2017,Hot Country Songs,Aaron Watson,NA,Outta Style,Outta Style,40,The way we love is never going outta style
84,2017,Hot Country Songs,Aaron Watson,NA,Outta Style,Outta Style,41,We could take it slow
84,2017,Hot Country Songs,Aaron Watson,NA,Outta Style,Outta Style,42,Put it on cruise control
84,2017,Hot Country Songs,Aaron Watson,NA,Outta Style,Outta Style,43,The way we love is never going outta style
84,2017,Hot Country Songs,Aaron Watson,NA,Outta Style,Outta Style,44,Never going outta style
84,2017,Hot Country Songs,Aaron Watson,NA,Outta Style,Outta Style,45,I was thinking... while the sun is sinking... low we could go all night
84,2017,Hot Country Songs,Aaron Watson,NA,Outta Style,Outta Style,46,We're never going outta style
84,2017,Hot Country Songs,Aaron Watson,NA,Outta Style,Outta Style,47,"In my Chevy, parking at the levy"
84,2017,Hot Country Songs,Aaron Watson,NA,Outta Style,Outta Style,48,Getting hot and heavy after all this time
84,2017,Hot Country Songs,Aaron Watson,NA,Outta Style,Outta Style,49,Never going outta style
84,2017,Hot Country Songs,Aaron Watson,NA,Outta Style,Outta Style,50,We're never going outta style
84,2017,Hot Country Songs,Aaron Watson,NA,Outta Style,Outta Style,51,"Yeah, we're never going outta style"
85,2017,Hot Country Songs,Jason Aldean,NA,A Little More Summertime,A Little More Summertime,1,They boarding up this water town
85,2017,Hot Country Songs,Jason Aldean,NA,A Little More Summertime,A Little More Summertime,2,Ain't nobody hanging 'round
85,2017,Hot Country Songs,Jason Aldean,NA,A Little More Summertime,A Little More Summertime,3,Another grey September day
85,2017,Hot Country Songs,Jason Aldean,NA,A Little More Summertime,A Little More Summertime,4,Was I crazy to think she'd stay
85,2017,Hot Country Songs,Jason Aldean,NA,A Little More Summertime,A Little More Summertime,5,If that sun would have just hung up in that sky
85,2017,Hot Country Songs,Jason Aldean,NA,A Little More Summertime,A Little More Summertime,6,"Just a little bit, yeah, just a little bit longer"
85,2017,Hot Country Songs,Jason Aldean,NA,A Little More Summertime,A Little More Summertime,7,If those blue water waves
85,2017,Hot Country Songs,Jason Aldean,NA,A Little More Summertime,A Little More Summertime,8,Could've stayed at our feet on the beach'Stead of going out with the tide
85,2017,Hot Country Songs,Jason Aldean,NA,A Little More Summertime,A Little More Summertime,9,If that wind was a friend
85,2017,Hot Country Songs,Jason Aldean,NA,A Little More Summertime,A Little More Summertime,10,"It'd still be blowing in, like a warm southern whisper on her (on her)"
85,2017,Hot Country Songs,Jason Aldean,NA,A Little More Summertime,A Little More Summertime,11,She might have stayed forever and never ever left these arms
85,2017,Hot Country Songs,Jason Aldean,NA,A Little More Summertime,A Little More Summertime,12,"If only I, had a little more summertime"
85,2017,Hot Country Songs,Jason Aldean,NA,A Little More Summertime,A Little More Summertime,13,I brace myself against the cold
85,2017,Hot Country Songs,Jason Aldean,NA,A Little More Summertime,A Little More Summertime,14,And let her memory take hold
85,2017,Hot Country Songs,Jason Aldean,NA,A Little More Summertime,A Little More Summertime,15,Stirring that old fire up
85,2017,Hot Country Songs,Jason Aldean,NA,A Little More Summertime,A Little More Summertime,16,As if I don't miss her enough
85,2017,Hot Country Songs,Jason Aldean,NA,A Little More Summertime,A Little More Summertime,17,If that sun would have just hung up in that sky
85,2017,Hot Country Songs,Jason Aldean,NA,A Little More Summertime,A Little More Summertime,18,"Just a little bit, yeah, just a little bit longer (longer)"
85,2017,Hot Country Songs,Jason Aldean,NA,A Little More Summertime,A Little More Summertime,19,If those blue water waves
85,2017,Hot Country Songs,Jason Aldean,NA,A Little More Summertime,A Little More Summertime,20,Could've stayed at our feet on the beach'Stead of going out with the tide
85,2017,Hot Country Songs,Jason Aldean,NA,A Little More Summertime,A Little More Summertime,21,If that wind was a friend
85,2017,Hot Country Songs,Jason Aldean,NA,A Little More Summertime,A Little More Summertime,22,"It'd still be blowing in, like a warm southern whisper on her (on her)"
85,2017,Hot Country Songs,Jason Aldean,NA,A Little More Summertime,A Little More Summertime,23,She might have stayed forever and never ever left these arms
85,2017,Hot Country Songs,Jason Aldean,NA,A Little More Summertime,A Little More Summertime,24,"If only I, had a little more summertime"
85,2017,Hot Country Songs,Jason Aldean,NA,A Little More Summertime,A Little More Summertime,25,Just a little more summertime
85,2017,Hot Country Songs,Jason Aldean,NA,A Little More Summertime,A Little More Summertime,26,If that sun would have just hung up in that sky
85,2017,Hot Country Songs,Jason Aldean,NA,A Little More Summertime,A Little More Summertime,27,"Just a little bit, yeah, just a little bit longer (longer)"
85,2017,Hot Country Songs,Jason Aldean,NA,A Little More Summertime,A Little More Summertime,28,She might have stayed forever and never ever left these arms
85,2017,Hot Country Songs,Jason Aldean,NA,A Little More Summertime,A Little More Summertime,29,"If only I, had a little more summertime"
86,2017,Hot Country Songs,Chris Stapleton,NA,Parachute,Parachute,1,Street lights along the highway
86,2017,Hot Country Songs,Chris Stapleton,NA,Parachute,Parachute,2,Throwin' shadows in the dark
86,2017,Hot Country Songs,Chris Stapleton,NA,Parachute,Parachute,3,And the memories keep on turnin'
86,2017,Hot Country Songs,Chris Stapleton,NA,Parachute,Parachute,4,To the rhythm of a broken heart
86,2017,Hot Country Songs,Chris Stapleton,NA,Parachute,Parachute,5,You only need a roof when it's rainin'
86,2017,Hot Country Songs,Chris Stapleton,NA,Parachute,Parachute,6,You only need a fire when it's cold
86,2017,Hot Country Songs,Chris Stapleton,NA,Parachute,Parachute,7,You only need a drink when the whiskey
86,2017,Hot Country Songs,Chris Stapleton,NA,Parachute,Parachute,8,Is the only thing you have left to hold
86,2017,Hot Country Songs,Chris Stapleton,NA,Parachute,Parachute,9,Sun comes up and goes back down
86,2017,Hot Country Songs,Chris Stapleton,NA,Parachute,Parachute,10,And fallin' feels like flyin' 'til you hit the ground
86,2017,Hot Country Songs,Chris Stapleton,NA,Parachute,Parachute,11,Say the word and I'll be there for you
86,2017,Hot Country Songs,Chris Stapleton,NA,Parachute,Parachute,12,"Baby, I will be your parachute"
86,2017,Hot Country Songs,Chris Stapleton,NA,Parachute,Parachute,13,Parachute
86,2017,Hot Country Songs,Chris Stapleton,NA,Parachute,Parachute,14,There's a song that I remember
86,2017,Hot Country Songs,Chris Stapleton,NA,Parachute,Parachute,15,I never learned to play
86,2017,Hot Country Songs,Chris Stapleton,NA,Parachute,Parachute,16,And a lifetime of forgotten words
86,2017,Hot Country Songs,Chris Stapleton,NA,Parachute,Parachute,17,I never got to say
86,2017,Hot Country Songs,Chris Stapleton,NA,Parachute,Parachute,18,You only need a roof when it's rainin'
86,2017,Hot Country Songs,Chris Stapleton,NA,Parachute,Parachute,19,You only need a fire when it's cold
86,2017,Hot Country Songs,Chris Stapleton,NA,Parachute,Parachute,20,You only need a drink when the whiskey
86,2017,Hot Country Songs,Chris Stapleton,NA,Parachute,Parachute,21,Is the only thing you have left to hold
86,2017,Hot Country Songs,Chris Stapleton,NA,Parachute,Parachute,22,Sun comes up and goes back down
86,2017,Hot Country Songs,Chris Stapleton,NA,Parachute,Parachute,23,And fallin' feels like flyin' 'til you hit the ground
86,2017,Hot Country Songs,Chris Stapleton,NA,Parachute,Parachute,24,Say the word and I'll be there for you
86,2017,Hot Country Songs,Chris Stapleton,NA,Parachute,Parachute,25,"Baby, I will be your parachute"
86,2017,Hot Country Songs,Chris Stapleton,NA,Parachute,Parachute,26,Parachute
86,2017,Hot Country Songs,Chris Stapleton,NA,Parachute,Parachute,27,If you think you're goin' down
86,2017,Hot Country Songs,Chris Stapleton,NA,Parachute,Parachute,28,Just know I will be around
86,2017,Hot Country Songs,Chris Stapleton,NA,Parachute,Parachute,29,You only need a roof when it's rainin'
86,2017,Hot Country Songs,Chris Stapleton,NA,Parachute,Parachute,30,You only need a fire when it's cold
86,2017,Hot Country Songs,Chris Stapleton,NA,Parachute,Parachute,31,You only need a drink when the whiskey
86,2017,Hot Country Songs,Chris Stapleton,NA,Parachute,Parachute,32,Is the only thing you have left to hold
86,2017,Hot Country Songs,Chris Stapleton,NA,Parachute,Parachute,33,Sun comes up and goes back down
86,2017,Hot Country Songs,Chris Stapleton,NA,Parachute,Parachute,34,And fallin' feels like flyin' 'til you hit the ground
86,2017,Hot Country Songs,Chris Stapleton,NA,Parachute,Parachute,35,Say the word and I'll be there for you
86,2017,Hot Country Songs,Chris Stapleton,NA,Parachute,Parachute,36,"Baby, I will be your"
86,2017,Hot Country Songs,Chris Stapleton,NA,Parachute,Parachute,37,"Baby, I will be your parachute"
86,2017,Hot Country Songs,Chris Stapleton,NA,Parachute,Parachute,38,Parachute
87,2017,Hot Country Songs,Chris Janson,NA,Holdin' Her,Holdin’ Her,1,Well I've woke up in places that I couldn't remember
87,2017,Hot Country Songs,Chris Janson,NA,Holdin' Her,Holdin’ Her,2,Who's lying next to me or even how I got there
87,2017,Hot Country Songs,Chris Janson,NA,Holdin' Her,Holdin’ Her,3,That's hard to believe but that's how I used to roll
87,2017,Hot Country Songs,Chris Janson,NA,Holdin' Her,Holdin’ Her,4,One Tuesday night in an underground pool hall
87,2017,Hot Country Songs,Chris Janson,NA,Holdin' Her,Holdin’ Her,5,That's where I saw her for the first time
87,2017,Hot Country Songs,Chris Janson,NA,Holdin' Her,Holdin’ Her,6,Right around last call
